Column1,Year,Name,TeamAbbr,Team,Position,VetStatus,Salary,SalaryPerc,Rank,PlayerCode,Age,League,Wins,Losses,Win_Loss,ERA,Games,GamesStart,GamesFinished,CompleteGame,ShutOut,Saves,InningsPitched,Hits_Allowed,Runs_Allowed,EarnedRuns_Allowed,HomeRuns_Allowed,BasesWalk,IntentWalk,StrikeOuts,HitByPitch,Balks,WildPitches,BattersFaced,ERAp,FieldIndPitch,Walks/HitsPerInn,H9,HR9,BB9,SO9,SO_W,VetInd,VetSO,VetWalk,VetInnP,EraWalk,VetAge,WalkAge,EraAge
1064,2011,MattThornton,CHW,chicago-white-sox,RP,Vet,3000000,2.3,670,thornma01,17,AL,2,5,0.286,3.32,62,0,20,0,0,3,59.2,60,34,22,3,21,5,63,0,0,2,262,131,2.62,1.358,9.1,0.5,3.2,9.5,3,1,63,21,59.2,69.72,17,357,56.44
1091,2011,NickBlackburn,MIN,minnesota-twins,SP,Pre-Arb,3000000,2.63,62,blackni01,12,AL,7,10,0.412,4.49,26,26,0,1,0,0,148.1,183,91,74,19,54,5,76,4,0,5,670,90,4.84,1.598,11.1,1.2,3.3,4.6,1.41,0,0,0,0,242.46,0,648,53.88
1209,2012,AaronHarang,LAD,los-angeles-dodgers,SP,Vet,3000000,2.48,304,haranaa01,17,NL,10,10,0.5,3.61,31,31,0,0,0,0,179.2,167,85,72,14,85,10,131,4,0,4,786,105,4.14,1.403,8.4,0.7,4.3,6.6,1.54,1,131,85,179.2,306.85,17,1445,61.37
1465,2012,JasonMarquis,MIN,minnesota-twins,SP,Vet,3000000,2.75,450,marquja01,16,AL,2,4,0.333,8.47,7,7,0,0,0,0,34,52,33,32,9,14,0,12,3,0,1,160,49,7.33,1.941,13.8,2.4,3.7,3.2,0.86,1,12,14,34,118.58,16,224,135.52
1572,2012,KerryWood,CHC,chicago-cubs,RP,Vet,3000000,2.58,773,woodke02,18,NL,0,2,0,8.31,10,0,0,0,0,0,8.2,8,8,8,1,11,0,6,0,0,1,42,51,7.02,2.192,8.3,1,11.4,6.2,0.55,1,6,11,8.2,91.41,18,198,149.58
1586,2012,LaTroyHawkins,LAA,los-angeles-angels,RP/CL,Vet,3000000,1.91,311,hawkila01,22,AL,2,3,0.4,3.64,48,0,7,0,0,1,42,45,20,17,5,13,1,23,0,0,0,178,105,4.48,1.381,9.6,1.1,2.8,4.9,1.77,1,23,13,42,47.32,22,286,80.08
1657,2012,OctavioDotel,DET,detroit-tigers,RP,Vet,3000000,2.08,205,doteloc01,21,AL,5,3,0.625,3.57,57,0,15,0,0,1,58,50,23,23,3,12,4,62,1,0,2,234,120,2.3,1.069,7.8,0.5,1.9,9.6,5.17,1,62,12,58,42.84,21,252,74.97
1746,2012,TomGorzelanny,WSN,washington-nationals,RP,Arb 3,3000000,3.05,277,gorzeto01,12,NL,4,2,0.667,2.88,45,1,11,0,0,1,72,65,27,23,7,30,1,62,2,0,4,306,140,3.97,1.319,8.1,0.9,3.8,7.8,2.07,0,0,0,0,86.4,0,360,34.56
1830,2013,BartoloColon,OAK,oakland-athletics,SP,Vet,3000000,4.47,151,colonba01,23,AL,18,6,0.75,2.65,30,30,0,3,3,0,190.1,193,60,56,14,29,0,117,0,0,1,769,147,3.23,1.166,9.1,0.7,1.4,5.5,4.03,1,117,29,190.1,76.85,23,667,60.95
1937,2013,DarrenOliver,TOR,toronto-blue-jays,RP,Vet,3000000,2.28,521,oliveda02,25,AL,3,4,0.429,3.86,50,0,21,0,0,0,49,47,24,21,6,15,1,40,2,1,0,204,107,4.05,1.265,8.6,1.1,2.8,7.3,2.67,1,40,15,49,57.9,25,375,96.5
2038,2013,JasonMarquis,SDP,san-diego-padres,SP,Vet,3000000,4.09,443,marquja01,17,NL,9,5,0.643,4.05,20,20,0,0,0,0,117.2,111,61,53,18,68,2,72,4,0,2,518,84,5.65,1.521,8.5,1.4,5.2,5.5,1.06,1,72,68,117.2,275.4,17,1156,68.85
2070,2013,JoelPeralta,TBR,tampa-bay-rays,RP,Vet,3000000,4.02,546,peraljo01,20,AL,3,8,0.273,3.41,80,0,12,0,0,1,71.1,47,31,27,7,34,1,74,0,0,1,291,113,3.68,1.136,5.9,0.9,4.3,9.3,2.18,1,74,34,71.1,115.94,20,680,68.2
2586,2014,JobaChamberlain,DET,detroit-tigers,RP,Vet,3000000,1.74,113,chambjo03,11,AL,2,5,0.286,3.57,69,0,10,0,0,2,63,57,26,25,3,24,3,59,3,0,3,263,109,3.16,1.286,8.1,0.4,3.4,8.4,2.46,1,59,24,63,85.68,11,264,39.27
2589,2014,JoelPeralta,TBR,tampa-bay-rays,RP,Vet,3000000,3.91,559,peraljo01,21,AL,3,4,0.429,4.41,69,0,12,0,0,1,63.1,60,31,31,9,15,1,74,1,0,2,265,85,3.4,1.184,8.5,1.3,2.1,10.5,4.93,1,74,15,63.1,66.15,21,315,92.61
2715,2014,NeftaliFeliz,TEX,texas-rangers,RP,Arb 2,3000000,2.15,216,felizne01,9,AL,2,1,0.667,1.99,30,0,22,0,0,13,31.2,20,7,7,5,11,0,21,0,0,1,122,202,4.9,0.979,5.7,1.4,3.1,6,1.91,0,0,0,0,21.89,0,99,17.91
2739,2014,RandyChoate,STL,st.-louis-cardinals,RP,Vet,3000000,2.47,120,choatra01,21,NL,2,2,0.5,4.5,61,0,6,0,0,0,36,27,18,18,2,13,2,32,5,0,0,148,82,3.58,1.111,6.8,0.5,3.3,8,2.46,1,32,13,36,58.5,21,273,94.5
2753,2014,RonaldBelisario,CHW,chicago-white-sox,RP,Arb 2,3000000,3.36,49,belisro01,14,AL,4,8,0.333,5.56,62,0,19,0,0,8,66.1,78,46,41,4,18,7,47,5,0,2,292,68,3.54,1.447,10.6,0.5,2.4,6.4,2.61,0,0,0,0,100.08,0,252,77.84
2754,2014,RossDetwiler,WSN,washington-nationals,SP,Arb 2,3000000,2.01,176,detwiro01,11,NL,2,3,0.4,4,47,0,15,0,0,1,63,68,34,28,5,21,4,39,5,0,3,274,94,4.16,1.413,9.7,0.7,3,5.6,1.86,0,0,0,0,84,0,231,44
2803,2014,TommyHunter,BAL,baltimore-orioles,RP,Arb 2,3000000,2.64,342,hunteto02,10,AL,3,2,0.6,2.97,60,0,24,0,0,11,60.2,55,22,20,4,12,3,45,1,0,2,241,133,3.15,1.104,8.2,0.6,1.8,6.7,3.75,0,0,0,0,35.64,0,120,29.7
2951,2015,ChadQualls,HOU,houston-astros,RP,Vet,3000000,3.68,653,quallch01,19,AL,3,5,0.375,4.38,60,0,17,0,0,4,49.1,46,24,24,6,9,1,46,2,0,3,202,90,3.52,1.115,8.4,1.1,1.6,8.4,5.11,1,46,9,49.1,39.42,19,171,83.22
3275,2015,RandyChoate,STL,st.-louis-cardinals,RP,Vet,3000000,2.27,141,choatra01,22,NL,1,0,1,3.95,71,0,4,0,0,1,27.1,29,14,12,2,5,0,22,6,0,1,117,100,3.68,1.244,9.5,0.7,1.6,7.2,4.4,1,22,5,27.1,19.75,22,110,86.9
3692,2016,JoshTomlin,CLE,cleveland-indians,SP,Arb 3,3000000,2.83,825,tomlijo01,14,AL,13,9,0.591,4.4,30,29,1,0,0,0,174,187,97,85,36,20,2,118,3,0,4,725,103,4.88,1.19,9.7,1.9,1,6.1,5.9,0,0,0,0,88,0,280,61.6
3696,2016,JuanNicasio,PIT,pittsburgh-pirates,RP,Arb 2,3000000,3.01,576,nicasju01,12,NL,10,7,0.588,4.5,52,12,9,0,0,0,118,117,64,59,15,45,3,138,7,0,3,513,92,3.78,1.373,8.9,1.1,3.4,10.5,3.07,0,0,0,0,202.5,0,540,54
3798,2016,OliverPerez,WSN,washington-nationals,RP,Vet,3000000,2.15,637,perezol01,17,NL,2,3,0.4,4.95,64,0,7,0,0,0,40,38,22,22,4,20,3,46,7,0,5,182,87,4.17,1.45,8.6,0.9,4.5,10.4,2.3,1,46,20,40,99,17,340,84.15
3959,2017,AndresBlanco,PHI,philadelphia-phillies,SS,Vet,3000000,2.88,74,blancan01,16,NL,0,0,NA,27,1,0,1,0,0,0,0.1,1,1,1,1,0,0,0,0,0,0,2,33,42.16,3,27,27,0,0,NA,1,0,0,0.1,0,16,0,432
4090,2017,DellinBetances,NYY,new-york-yankees,RP,Arb 1,3000000,1.43,66,betande01,12,AL,3,6,0.333,2.87,66,0,21,0,0,10,59.2,29,20,19,3,44,0,100,11,1,5,261,158,3.23,1.223,4.4,0.5,6.6,15.1,2.27,0,0,0,0,126.28,0,528,34.44
4233,2017,JoshTomlin,CLE,cleveland-indians,SP,Vet,3000000,2.27,827,tomlijo01,15,AL,10,9,0.526,4.98,26,26,0,1,0,0,141,166,80,78,23,14,0,109,4,0,1,585,92,4.12,1.277,10.6,1.5,0.9,7,7.79,1,109,14,141,69.72,15,210,74.7
4551,2018,BudNorris,STL,st.-louis-cardinals,RP,Vet,3000000,1.83,647,norribu01,16,NL,3,6,0.333,3.59,64,0,42,0,0,28,57.2,51,27,23,8,21,3,67,5,0,9,245,109,3.99,1.249,8,1.2,3.3,10.5,3.19,1,67,21,57.2,75.39,16,336,57.44
4658,2018,FelipeVazquez,PIT,pittsburgh-pirates,RP/CL,Arb 1,3000000,3.3,922,riverfe01,9,NL,4,2,0.667,2.7,70,0,60,0,0,37,70,63,24,21,4,24,2,89,1,0,3,296,146,2.43,1.243,8.1,0.5,3.1,11.4,3.71,0,0,0,0,64.8,0,216,24.3
4782,2018,JoshTomlin,CLE,cleveland-indians,SP,Vet,3000000,2.1,895,tomlijo01,16,AL,2,5,0.286,6.14,32,9,19,0,0,0,70.1,92,52,48,25,12,1,46,4,0,5,321,72,7.16,1.479,11.8,3.2,1.5,5.9,3.83,1,46,12,70.1,73.68,16,192,98.24
4985,2018,TonyWatson,SFG,san-francisco-giants,RP,Vet,3000000,1.46,944,watsoto01,16,NL,4,6,0.4,2.59,72,0,10,0,0,0,66,54,19,19,4,14,3,72,1,0,0,261,149,2.45,1.03,7.4,0.5,1.9,9.8,5.14,1,72,14,66,36.26,16,224,41.44
5033,2018,YoshihisaHirano,ARI,arizona-diamondbacks,RP,Pre-Arb,3000000,2.09,429,hiranyo01,17,NL,4,3,0.571,2.44,75,0,10,0,0,3,66.1,49,22,18,6,23,4,59,2,1,6,262,174,3.69,1.085,6.6,0.8,3.1,8,2.57,0,0,0,0,56.12,0,391,41.48
5216,2019,JoeKelly,LAD,los-angeles-dodgers,RP,Vet,3000000,NA,273,kellyjo05,14,NL,1,2,0.333,8.8,15,0,3,0,0,0,15.1,24,16,15,3,4,1,15,1,0,2,74,47,4.67,1.826,14.1,1.8,2.3,8.8,3.75,1,15,4,15.1,35.2,14,56,123.2
5421,2019,YoshihisaHirano,ARI,arizona-diamondbacks,RP,Pre-Arb,3000000,3,239,hiranyo01,18,NL,1,1,0.5,5.79,18,0,6,0,0,1,14,19,11,9,1,4,0,18,1,0,0,66,78,2.54,1.643,12.2,0.6,2.6,11.6,4.5,0,0,0,0,23.16,0,72,104.22
2026,2013,JamesMcDonald,PIT,pittsburgh-pirates,SP,Arb 1,3025000,4.23,463,mcdonja03,11,NL,2,2,0.5,5.76,6,6,0,0,0,0,29.2,29,24,19,1,20,1,25,3,0,2,138,63,4.13,1.652,8.8,0.3,6.1,7.6,1.25,0,0,0,0,115.2,0,220,63.36
3637,2016,JeffLocke,PIT,pittsburgh-pirates,RP,Arb 1,3025000,3.04,466,lockeje01,11,NL,9,8,0.529,5.44,30,19,4,1,1,0,127.1,151,81,77,17,44,4,73,3,0,7,564,76,4.84,1.531,10.7,1.2,3.1,5.2,1.66,0,0,0,0,239.36,0,484,59.84
3995,2017,BradBrach,BAL,baltimore-orioles,RP,Arb 2,3050000,1.74,86,brachbr01,14,AL,4,5,0.444,3.18,67,0,36,0,0,18,68,51,27,24,7,26,1,70,0,1,4,275,137,3.58,1.132,6.8,0.9,3.4,9.3,2.69,0,0,0,0,82.68,0,364,44.52
2185,2013,MikeLeake,CIN,cincinnati-reds,SP,Arb 1,3060000,2.95,395,leakemi01,8,NL,14,7,0.667,3.37,31,31,0,0,0,0,192.1,193,78,72,21,48,4,122,6,0,2,801,112,4.04,1.253,9,1,2.2,5.7,2.54,0,0,0,0,161.76,0,384,26.96
5257,2019,KirbyYates,SDP,san-diego-padres,RP/CL,Arb 2,3062500,NA,571,yateski01,15,NL,0,2,0,1.35,20,0,19,0,0,16,20,15,3,3,0,8,0,37,2,0,1,82,303,0.91,1.15,6.8,0,3.6,16.7,4.63,0,0,0,0,10.8,0,120,20.25
4739,2018,JeurysFamilia,OAK,oakland-athletics,RP,Arb 3,3067776,3.82,259,familje01,11,AL,4,2,0.667,3.45,30,0,7,0,0,1,31.1,24,13,12,2,14,0,40,0,0,1,131,120,2.78,1.213,6.9,0.6,4,11.5,2.86,0,0,0,0,48.3,0,154,37.95
3652,2016,JimJohnson,ATL,atlanta-braves,RP,Vet,3075000,3.2,403,johnsji04,16,NL,2,6,0.25,3.06,65,0,36,0,0,20,64.2,57,23,22,3,20,0,68,3,0,6,266,136,2.71,1.191,7.9,0.4,2.8,9.5,3.4,1,68,20,64.2,61.2,16,320,48.96
4224,2017,JoseQuintana,CHC,chicago-cubs,SP,Vet,3098331,1.8,662,quintjo01,11,NL,7,3,0.7,3.74,14,14,0,1,1,0,84.1,72,37,35,9,21,3,98,8,0,1,346,118,3.25,1.103,7.7,1,2.2,10.5,4.67,1,98,21,84.1,78.54,11,231,41.14
367,2010,BrettMyers,HOU,houston-astros,SP,Vet,3100000,3.87,454,myersbr01,12,NL,14,8,0.636,3.14,33,33,0,2,0,0,223.2,212,88,78,20,66,3,180,3,0,2,936,126,3.56,1.243,8.5,0.8,2.7,7.2,2.73,1,180,66,223.2,207.24,12,792,37.68
400,2010,CJWilson,TEX,texas-rangers,SP,Arb 2,3100000,3.65,711,wilsocj01,12,AL,15,8,0.652,3.35,33,33,0,3,0,0,204,161,83,76,10,93,0,170,10,1,7,850,134,3.56,1.245,7.1,0.4,4.1,7.5,1.83,0,0,0,0,311.55,0,1116,40.2
1477,2012,JeffKarstens,PIT,pittsburgh-pirates,SP,Arb 2,3100000,5.02,367,karstje01,12,NL,5,4,0.556,3.97,19,15,0,0,0,0,90.2,89,41,40,8,15,0,66,1,1,3,372,95,3.32,1.147,8.8,0.8,1.5,6.6,4.4,0,0,0,0,59.55,0,180,47.64
1684,2012,RickPorcello,DET,detroit-tigers,SP,Arb 1,3100000,2.15,574,porceri01,6,AL,10,12,0.455,4.59,31,31,0,0,0,0,176.1,226,101,90,16,44,3,107,6,0,6,783,93,3.91,1.531,11.5,0.8,2.2,5.5,2.43,0,0,0,0,201.96,0,264,27.54
1702,2012,RyanVogelsong,SFG,san-francisco-giants,SP,Arb 3,3100000,2.25,738,vogelry01,17,NL,14,9,0.609,3.37,31,31,0,0,0,0,189.2,171,76,71,17,62,7,158,8,0,3,788,105,3.7,1.228,8.1,0.8,2.9,7.5,2.55,0,0,0,0,208.94,0,1054,57.29
1719,2012,SeanMarshall,CIN,cincinnati-reds,RP,Arb 3,3100000,3.45,452,marshse01,12,NL,5,5,0.5,2.51,73,0,22,0,0,9,61,55,18,17,3,16,2,74,3,1,1,256,165,2.24,1.164,8.1,0.4,2.4,10.9,4.63,0,0,0,0,40.16,0,192,30.12
1946,2013,DavidRobertson,NYY,new-york-yankees,RP,Arb 2,3100000,1.3,599,roberda08,11,AL,5,1,0.833,2.04,70,0,9,0,0,3,66.1,51,15,15,5,18,1,77,2,0,1,262,197,2.61,1.04,6.9,0.7,2.4,10.4,4.28,0,0,0,0,36.72,0,198,22.44
2893,2015,AntonioBastardo,PIT,pittsburgh-pirates,RP,Arb 3,3100000,3.12,49,bastaan01,12,NL,4,1,0.8,2.98,66,0,18,0,0,1,57.1,39,19,19,4,26,2,64,3,0,8,239,131,3.33,1.134,6.1,0.6,4.1,10,2.46,0,0,0,0,77.48,0,312,35.76
3221,2015,MattMoore,TBR,tampa-bay-rays,SP,Arb 1,3100000,4.21,555,moorema02,9,AL,3,4,0.429,5.43,12,12,0,0,0,0,63,74,40,38,9,23,1,46,4,0,6,278,72,4.82,1.54,10.6,1.3,3.3,6.6,2,0,0,0,0,124.89,0,207,48.87
5085,2019,BradPeacock,HOU,houston-astros,SP,Arb 3,3110000,NA,384,peacobr01,14,AL,4,2,0.667,4.01,9,7,1,0,0,0,42.2,34,20,19,4,14,0,41,1,0,1,176,107,3.46,1.125,7.2,0.8,3,8.6,2.93,0,0,0,0,56.14,0,196,56.14
511,2010,JJPutz,CHW,chicago-white-sox,RP,Vet,3125000,3.05,524,putzjj01,16,AL,7,5,0.583,2.83,60,0,16,0,0,3,54,41,18,17,4,15,2,65,1,0,4,219,152,2.52,1.037,6.8,0.7,2.5,10.8,4.33,1,65,15,54,42.45,16,240,45.28
5255,2019,KentaMaeda,LAD,los-angeles-dodgers,SP,Pre-Arb,3125000,3,310,maedake01,14,NL,4,2,0.667,4.03,8,8,0,0,0,0,44.2,38,20,20,6,20,1,40,0,0,0,186,102,4.41,1.299,7.7,1.2,4,8.1,2,0,0,0,0,80.6,0,280,56.42
3425,2016,AndrewMiller,CLE,cleveland-indians,RP,Vet,3147520,2.97,534,millean01,14,AL,4,0,1,1.55,26,0,7,0,0,3,29,14,5,5,3,2,0,46,0,0,1,103,294,1.53,0.552,4.3,0.9,0.6,14.3,23,1,46,2,29,3.1,14,28,21.7
1232,2012,AnibalSanchez,DET,detroit-tigers,RP,Arb 3,3147540,2.18,640,sanchan01,11,AL,4,6,0.4,3.74,12,12,0,1,1,0,74.2,81,36,31,8,15,1,57,3,0,3,316,114,3.68,1.286,9.8,1,1.8,6.9,3.8,0,0,0,0,56.1,0,165,41.14
589,2010,MattGuerrier,MIN,minnesota-twins,RP,Arb 3,3150000,3.57,238,guerrma02,14,AL,5,7,0.417,3.17,74,0,13,0,0,1,71,56,28,25,7,22,1,42,3,0,2,286,129,4.23,1.099,7.1,0.9,2.8,5.3,1.91,0,0,0,0,69.74,0,308,44.38
1837,2013,BooneLogan,NYY,new-york-yankees,RP,Arb 4,3150000,1.32,419,loganbo02,11,AL,5,2,0.714,3.23,61,0,9,0,0,0,39,33,15,14,7,13,4,50,0,0,3,159,125,3.82,1.179,7.6,1.6,3,11.5,3.85,0,0,0,0,41.99,0,143,35.53
1843,2013,BradZiegler,ARI,arizona-diamondbacks,RP,Arb 2,3150000,3.57,774,zieglbr01,16,NL,8,1,0.889,2.22,78,0,33,0,0,13,73,61,20,18,3,22,6,44,3,0,0,297,174,3.4,1.137,7.5,0.4,2.7,5.4,2,0,0,0,0,48.84,0,352,35.52
2074,2013,JoeSmith,CLE,cleveland-indians,RP,Arb 3,3150000,3.39,661,smithjo05,12,AL,6,2,0.75,2.29,70,0,20,0,0,3,63,54,17,16,5,23,2,54,3,0,3,259,167,3.6,1.222,7.7,0.7,3.3,7.7,2.35,0,0,0,0,52.67,0,276,27.48
3746,2016,MartinPerez,TEX,texas-rangers,SP,Arb 1,3150000,1.93,636,perezma02,8,AL,10,11,0.476,4.39,33,33,0,0,0,0,198.2,205,110,97,18,76,0,103,4,2,3,855,104,4.49,1.414,9.3,0.8,3.4,4.7,1.36,0,0,0,0,333.64,0,608,35.12
3358,2015,TylerClippard,NYM,new-york-mets,RP,Arb 4,3174863,2.74,149,clippty01,13,NL,4,1,0.8,3.06,32,0,6,0,0,2,32.1,24,13,11,5,10,1,26,2,0,5,134,125,4.65,1.052,6.7,1.4,2.8,7.2,2.6,0,0,0,0,30.6,0,130,39.78
5206,2019,JeremyJeffress,MIL,milwaukee-brewers,RP,Arb 3,3175000,NA,256,jeffrje01,14,NL,0,0,NA,3.27,11,0,1,0,0,0,11,5,4,4,2,6,0,10,0,0,0,41,137,5.29,1,4.1,1.6,4.9,8.2,1.67,0,0,0,0,19.62,0,84,45.78
3133,2015,JonathanBroxton,STL,st.-louis-cardinals,RP,Vet,3196721,2.42,92,broxtjo01,14,NL,3,3,0.5,2.66,26,0,5,0,0,0,23.2,20,8,7,2,12,0,26,0,0,0,101,149,3.56,1.352,7.6,0.8,4.6,9.9,2.17,1,26,12,23.2,31.92,14,168,37.24
4373,2017,RyanMadson,WSN,washington-nationals,RP,Vet,3196752,1.75,498,madsory01,19,NL,3,0,1,1.37,20,0,2,0,0,1,19.2,13,3,3,0,3,0,28,2,0,0,75,331,1.07,0.814,5.9,0,1.4,12.8,9.33,1,28,3,19.2,4.11,19,57,26.03
660,2010,TakashiSaito,ATL,atlanta-braves,RP,Arb 2,3200000,2.94,582,saitota01,23,NL,2,3,0.4,2.83,56,0,14,0,0,1,54,41,20,17,4,17,2,69,0,0,2,221,139,2.43,1.074,6.8,0.7,2.8,11.5,4.06,0,0,0,0,48.11,0,391,65.09
759,2011,CarlosMarmol,CHC,chicago-cubs,RP,Arb 2,3200000,2.29,404,marmoca01,11,NL,2,6,0.25,4.01,75,0,61,0,0,34,74,54,33,33,5,48,2,99,9,0,4,327,98,3.54,1.378,6.6,0.6,5.8,12,2.06,0,0,0,0,192.48,0,528,44.11
1018,2011,KyleDavies,KCR,kansas-city-royals,SP,Pre-Arb,3200000,7.86,152,davieky01,10,AL,1,9,0.1,6.75,13,13,0,0,0,0,61.1,84,52,46,7,26,2,50,5,0,4,293,61,4.39,1.793,12.3,1,3.8,7.3,1.92,0,0,0,0,175.5,0,260,67.5
1666,2012,PhilHughes,NYY,new-york-yankees,RP,Arb 2,3200000,1.4,344,hugheph01,9,AL,16,13,0.552,4.19,32,32,0,1,0,0,191.1,196,101,89,35,46,0,165,6,0,3,815,101,4.56,1.265,9.2,1.6,2.2,7.8,3.59,0,0,0,0,192.74,0,414,37.71
1743,2012,TimStauffer,SDP,san-diego-padres,RP,,3200000,5.01,679,staufti01,13,NL,0,0,NA,5.4,1,1,0,0,0,0,5,7,4,3,1,3,0,5,0,0,0,24,72,5.5,2,12.6,1.8,5.4,9,1.67,0,0,0,0,16.2,0,39,70.2
1948,2013,DerekHolland,TEX,texas-rangers,SP,Arb 1,3200000,2.32,326,hollade01,9,AL,10,9,0.526,3.42,33,33,0,2,2,0,213,210,90,81,20,64,0,189,3,1,9,894,120,3.44,1.286,8.9,0.8,2.7,8,2.95,0,0,0,0,218.88,0,576,30.78
1961,2013,EdwardMujica,STL,st.-louis-cardinals,RP,Arb 3,3200000,2.66,494,mujiced01,12,NL,2,1,0.667,2.78,65,0,49,0,0,37,64.2,60,20,20,9,5,1,46,1,1,0,255,135,3.71,1.005,8.4,1.3,0.7,6.4,9.2,0,0,0,0,13.9,0,60,33.36
2147,2013,LukeGregerson,SDP,san-diego-padres,RP,Arb 2,3200000,4.37,273,gregelu01,12,NL,6,8,0.429,2.71,73,0,17,0,0,4,66.1,49,24,20,3,18,2,64,4,0,1,268,126,2.7,1.01,6.6,0.4,2.4,8.7,3.56,0,0,0,0,48.78,0,216,32.52
2465,2014,DarrenODay,BAL,baltimore-orioles,RP,Arb 3,3200000,2.82,523,odayda01,14,AL,5,2,0.714,1.7,68,0,18,0,0,4,68.2,42,14,13,6,19,4,73,8,0,0,271,232,3.32,0.888,5.5,0.8,2.5,9.6,3.84,0,0,0,0,32.3,0,266,23.8
2925,2015,BrianMatusz,BAL,baltimore-orioles,RP,Arb 2,3200000,2.72,519,matusbr01,11,AL,1,4,0.2,2.94,58,0,16,0,0,0,49,38,18,16,5,20,3,56,3,0,2,206,140,3.58,1.184,7,0.9,3.7,10.3,2.8,0,0,0,0,58.8,0,220,32.34
3048,2015,GarrettRichards,LAA,los-angeles-angels,SP,Pre-Arb,3200000,2.11,685,richaga01,10,AL,15,12,0.556,3.65,32,32,0,1,1,0,207.1,181,94,84,20,76,2,176,5,0,17,865,104,3.86,1.24,7.9,0.9,3.3,7.6,2.32,0,0,0,0,277.4,0,760,36.5
3069,2015,IchiroSuzuki,MIA,miami-marlins,RF,Vet,3200000,5.03,790,suzukic01,24,NL,0,0,NA,9,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,5,59,3.13,2,18,0,0,0,NA,1,0,0,1,0,24,0,216
5238,2019,JoseUrena,MIA,miami-marlins,SP,Arb 1,3200000,NA,520,urenajo01,10,NL,1,5,0.167,4.82,8,8,0,0,0,0,46.2,54,28,25,7,15,3,32,1,0,1,202,81,4.71,1.479,10.4,1.4,2.9,6.2,2.13,0,0,0,0,72.3,0,150,48.2
3814,2016,RaiselIglesias,CIN,cincinnati-reds,RP/CL,Pre-Arb,3214285,3.63,384,iglesra01,9,NL,3,2,0.6,2.53,37,5,15,0,0,6,78.1,63,22,22,7,26,1,83,5,1,3,325,169,3.38,1.136,7.2,0.8,3,9.5,3.19,0,0,0,0,65.78,0,234,22.77
3844,2016,RyanVogelsong,PIT,pittsburgh-pirates,SP,Vet,3225000,3.24,855,vogelry01,21,NL,3,7,0.3,4.81,24,14,2,0,0,0,82.1,80,51,44,11,40,2,61,4,0,4,366,86,5,1.457,8.7,1.2,4.4,6.7,1.53,1,61,40,82.1,192.4,21,840,101.01
547,2010,JuanCruz,KCR,kansas-city-royals,RP,Vet,3250000,8.4,135,cruzju02,14,AL,0,0,NA,3.38,5,0,1,0,0,0,5.1,9,2,2,0,4,0,7,0,0,0,28,132,2.7,2.438,15.2,0,6.8,11.8,1.75,1,7,4,5.1,13.52,14,56,47.32
567,2010,LaTroyHawkins,MIL,milwaukee-brewers,RP/CL,Vet,3250000,5.12,259,hawkila01,20,NL,0,3,0,8.44,18,0,5,0,0,0,16,21,15,15,2,6,1,18,2,0,1,74,49,3.95,1.688,11.8,1.1,3.4,10.1,3,1,18,6,16,50.64,20,120,168.8
821,2011,DarrenOliver,TEX,texas-rangers,RP,Vet,3250000,3.13,488,oliveda02,23,AL,5,5,0.5,2.29,61,0,17,0,0,2,51,47,17,13,3,11,1,44,1,1,0,215,194,2.77,1.137,8.3,0.5,1.9,7.8,4,1,44,11,51,25.19,23,253,52.67
898,2011,JairJurrjens,ATL,atlanta-braves,SP,Pre-Arb,3250000,3.26,336,jurrjja01,8,NL,13,6,0.684,2.96,23,23,0,2,1,0,152,142,52,50,14,44,5,90,4,2,4,627,129,3.99,1.224,8.4,0.8,2.6,5.3,2.05,0,0,0,0,130.24,0,352,23.68
1266,2012,BrettAnderson,OAK,oakland-athletics,SP,Vet,3250000,5.51,19,anderbr04,7,AL,4,2,0.667,2.57,6,6,0,0,0,0,35,29,11,10,1,7,1,25,1,0,1,137,153,2.72,1.029,7.5,0.3,1.8,6.4,3.57,1,25,7,35,17.99,7,49,17.99
1328,2012,ColbyLewis,TEX,texas-rangers,SP,Arb 3,3250000,2.35,397,lewisco01,15,AL,6,6,0.5,3.43,16,16,0,2,0,0,105,99,48,40,16,14,0,93,6,0,2,427,128,3.88,1.076,8.5,1.4,1.2,8,6.64,0,0,0,0,48.02,0,210,51.45
2228,2013,RobertoHernandez,TBR,tampa-bay-rays,RP,Vet,3250000,4.36,322,carmofa01,15,AL,6,13,0.316,4.89,32,24,3,1,0,1,151,164,87,82,24,38,8,113,13,0,3,643,79,4.63,1.338,9.8,1.4,2.3,6.7,2.97,1,113,38,151,185.82,15,570,73.35
2511,2014,FranciscoRodriguez,MIL,milwaukee-brewers,RP,Vet,3250000,2.94,612,rodrifr03,15,NL,5,5,0.5,3.04,69,0,66,0,0,44,68,49,23,23,14,18,1,73,1,0,0,268,125,4.5,0.985,6.5,1.9,2.4,9.7,4.06,1,73,18,68,54.72,15,270,45.6
2554,2014,JaredBurton,MIN,minnesota-twins,RP,Vet,3250000,3.71,86,burtoja01,16,AL,3,5,0.375,4.36,68,0,21,0,0,3,64,58,34,31,6,25,3,46,3,0,1,272,90,4.23,1.297,8.2,0.8,3.5,6.5,1.84,1,46,25,64,109,16,400,69.76
